TEXT,actual_label,predicted_label,is_correct
"fw : dell & enron order confirmation > dell & enron clickathome order confirmation > > thank you for your enron clickathome order ! please read and retain this > e - mail for your records . it contains important information relating to > your order that should be used in any future communications with dell . > > your dell customer number is : 12831939 > > your order number is : 641806518 > > your total "" out of pocket "" amount : $ 97 . 38 > the total "" out of pocket "" amount includes upgrade costs , shipping and > taxes . > > > your online sales point of contact : > we are here to assist you with your order if needed . our office hours are > monday - friday , 8 am - 7 pm central standard time . you can reach our office > by calling 1 - 866 - 220 - 3355 or through e - mail at : > us _ epp _ clickathome @ dell . com . > > estimated ship date : > we estimate that your order should be shipped on or before 09 11 01 . > although we do not anticipate a delay in your order , we cannot guarantee > the shipping date as we occasionally run into unexpected delays in > manufacturing . your order is being shipped to you under dell ' s terms and > conditions of sale found at : www . dell . com . > > total satisfaction policy : > if you wish to cancel your order for any reason within 30 days , we ' ll > refund amounts paid by you , minus shipping costs , no questions asked . you > are responsible for the cost of shipping your system back to us . > epp customer care contact options : 1 - 866 - 220 - 3355 , option 4 or use the > e - mail box us relationship epp @ dell . com . > > how to check order status : > if you would like to check the status of your order , please call dell ' s > automated order status inquiry system at : 1 - 800 - 433 - 9014 , or visit dell ' s > order status page at : . > > > you can also register to have dell e - mail you when your order is shipped , > by going to : > . > > how to reach a technical support representative : > once you have received your equipment , if you need to contact a dell > technical support representative , please call 1 - 866 - 220 - 3355 , option 3 . > you will be asked to give your "" service tag number "" . the "" service tag > number "" is a five digit alphanumeric number written on the white bar code > label on the back of the system . please have this number ready before you > contact the technical support representative . > > > thank you for participating in the dell / enron clickathome program . it is > my pleasure to work with you . > > sincerely , lisa carey",otp,otp,True
Ok i've sent u da latest version of da project.,not_spam,not_spam,True
"Sorry that took so long, omw now",not_spam,not_spam,True
Now GET RID OFF-Cockroach-Termite-Bedbug-Rats-Any Pest4Best DEALS inPestControlServices/Chemical/Herbal/OdorlessDIAL-N-ASK011-62222222,financial,promotion,False
gets a thick load of cum inside of her tight teenage pussy . bitnet,not_spam,not_spam,True
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £2000 Bonus Prize, call 09066364529",lottery,lottery,True
"time is right to invest in the euro - 677955 z 629 um 45 london - - ( ap worldstream via comtex ) - - the u . s . dollar has fallen to an all - time low against the euro . the euro hit a new high of us $ 1 . 3646 , exceeding the record us $ 1 . 3643 set in european trading . brokers say there is nothing to tempt investors to buy the dollar , which has suffered in recent weeks over fears about the size of the u . s . fiscal and budget deficits . now is the time for you to take advantage of the opportunities the euro has to offer . from the desk of vance ransom . get your report on today ' s world currency markets - http : / / amboynapointed . net no more - foradditionaluses . com g 897 y 373 ",promotion,promotion,True
did you see my picture ? hi it ' s lucy i saw your profile online . i noticed you like girls willing to try new things . i ' ll try anything . here ' s a pic of me showing some leg to get you started . meet me here for details love to see what you can do lucy % random _ wordeigenspace remove me please if you would like to be removed from our mailing lists please click here . % random _ word colony ,not_spam,not_spam,True
8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,not_spam,not_spam,True
"new meter number tetco enerfin is going to be assigned meter # 0439 . activity will be scheduled under this meter for october lst . jackie young is assigned this meter . thanks , pat",not_spam,not_spam,True
"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure",not_spam,not_spam,True
"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.",financial,financial,True
"> - september cellular the following expense report is ready for approval : employee name : michael t . olsen status last changed by : automated administrator expense report name : september cellular report total : $ 213 . 12 amount due employee : $ 213 . 12 to approve this expense report , click on the following link for concur expense . http : / / expensexms . enron . com",fraud,fraud,True
Great escape. I fancy the bridge but needs her lager. See you tomo ,not_spam,not_spam,True
"K, wait chikku..il send aftr  &lt;#&gt; mins",not_spam,not_spam,True
"re : cornhusker tenaska iv has been operating without a "" gas agency agreement "" since that portion of the transition agreement expired on august 31 . we met with sandy and the texas gas desk on september 28 to firm up commercial terms ( which i think we generally accomplished for all matters other than the price that would be charged by the desk ) . should we be concerned with the amount of time this is taking ? that is , is there any risk we face ( bank - wise or otherwise ) during the period of time before this agreement is inked and taken through the bank consent process ? rh - - - - - - - - - - - - - - - - - - - - - - forwarded by garrick hill / hou / ect on 10 / 17 / 2000 02 : 39 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - from : sandi m braband on 10 / 17 / 2000 02 : 30 pm to : john griffith / corp / enron @ enron cc : garrick hill / hou / ect @ ect , daren j farmer / hou / ect @ ect subject : re : cornhusker john , i have a draft that i have been working on revising - - got pulled off to work on triple lutz again and may not have anything to distribute until late next week - - i will be out of the office on triple lutz the rest of today and tomorrow and then out of town until the 25 th - - i will try to get something to you to look at before i go but can make no guarantees - - sandi john griffith @ enron 10 / 17 / 2000 08 : 17 am to : sandi m braband / hou / ect @ ect cc : subject : cornhusker sandi , what is going on with cornhusker ? have we made any progress on the agreement ? please let me know where we stand . thanks . john",financial,financial,True
"Sir, I need AXIS BANK account no and bank address.",financial,financial,True
Hi:)cts employee how are you?,not_spam,not_spam,True
"now open climate this season we have added so many wonderful new products to our website . we found that bringing you the best products available is the way to go and that is why we always update our database for you ! don ' t see what you are looking for ? http : / / rt . . com / re / omega , rolex , ap , oris , gucci , cartier , breitling , tag , rado , iwc , tissto , v . c , patek . p , mont blanc , bvgari , panerai , a . lange @ sohne , hermes , movado , longines , lv , maurice l , technomarine , christian dior , fendi , dkny , chanel , baune mercier , ebel , concord , corum , piaget , jaeger lec , chopard , girard - p , titoni , tudor , breguet , blancpain , franck muller , dunhill , versace , zenith , calvin klein holding on to yesterday , it will never be the same freshs fluidmec epxllwgyhsu mzo 3 frobni calf - skins we know what to dorepeat to fade hey title : to you i belong ",lottery,lottery,True
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003092 from land line. Claim C52. Valid 12hrs only,lottery,lottery,True
"notebookplus usb travel cam @ $ 15 . 90 only ! ! usb travel cam $ 15 . 90 only ! ! notebookplus usb travel cam meet face - to - face online . capture and email stills and videos . add live images to your instant messages . play cool camera games usb for true plug and play setup . includes user friendly photo editing / greeting card software . windows 98 / 2000 / me / xp compatible . your one stop distributorjebel ali duty free zonedubai , uae . www . computron - me . com for latest clearance sale listing contact our sales department . only limited quantities available on selected specials ! ! ! ! for further details please send your enquiries to : dealers @ emirates . net . aeor contact via www . computron - me . com compaq hewlett packard 3 com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony - - - - - - - and lots more ! ! ! if you have any complaints / suggestions contact : customerservice @ computron - me . com tel + 971 4 8834464 all prices in u . s . dollars , ex - works , fax + 971 4 8834454 jebel ali duty free zone www . computron - me . com prices and availability subject to change usa - canada u . a . e . without notice . to receive our special offers in plain text format reply to this mail with the request * for export only * this email can not be considered spam as long as we include : contact information remove instructions . this message is intended for dealer and resellers only . if you have somehow gotten on this list in error , or for any other reason would like to be removed , please reply with "" remove "" in the subject line of your message . this message is being sent to you in compliance with the federal legislation for commercial e - mail ( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii passed by the 105 th u . s . congress . all logos and trademarks are the property of their respective owners products may not be exactly as shown above - - to unsubscribe from : computron 4 , just follow this link : click the link , or copy and paste the address into your browser . please give it atleast 48 hours for unsubscription to be effective .",fraud,fraud,True
